1,8035,359
1,8037,359
1,14681,15
1,22308,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22309,15
1,14681,15
1,14680,15
1,85988,351
1,86064,351
1,85988,351
1,86080,351
1,86100,351
1,85992,351
1,86072,351
1,86080,351
1,85988,351
1,22310,15
1,14681,15
1,14678,15
1,14680,15
1,8457,19
1,8477,19
1,9092,19
1,9141,19
1,9856,19
1,9920,19
1,9967,19
1,14549,19
1,14638,19
1,22314,15
1,14681,15
1,22315,15
1,14680,15
1,14679,15
1,22318,15
1,14681,15
1,14678,15
1,8434,19
1,22322,15
1,14680,15
1,14679,15
1,8041,359
1,14681,15
1,9920,19
1,22326,15
1,14680,15
1,14678,15
1,14681,15
1,22330,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22331,15
1,14681,15
1,14679,15
1,9920,19
0,13799,19
1,8631,19
1,14680,15
1,12481,19
1,13799,19
1,22335,15
1,14678,15
1,22339,15
1,14681,15
1,14679,15
0,10431,19
0,10434,19
1,9936,19
0,9381,19
1,22342,15
1,14680,15
1,14678,15
1,14681,15
1,8531,19
1,9381,19
1,11214,19
1,11976,19
1,22347,15
1,14680,15
1,22348,15
1,14681,15
1,14679,15
1,22351,15
1,14680,15
1,14678,15
0,13756,19
1,22356,15
1,22357,15
1,14681,15
1,14679,15
1,12304,19
1,12437,19
1,13756,19
1,8508,19
1,8531,19
1,9920,19
1,10960,19
1,11167,19
1,11172,19
1,11175,19
1,11188,19
1,8041,359
0,9628,19
1,14680,15
1,22362,15
1,14681,15
1,14680,15
1,14681,15
1,22363,15
1,14680,15
1,14678,15
0,8934,19
1,22367,15
1,14681,15
1,22368,15
1,14680,15
1,14679,15
0,8784,19
1,22371,15
1,14681,15
1,14678,15
1,11401,19
1,8784,19
1,8934,19
1,9920,19
1,22375,15
1,14680,15
1,14679,15
1,22379,15
1,14681,15
1,14678,15
1,14680,15
1,22382,15
1,14681,15
1,14679,15
1,22386,15
1,14680,15
1,14678,15
1,22389,15
1,14681,15
1,14679,15
1,14680,15
1,22393,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22394,15
1,14681,15
1,14678,15
1,14680,15
1,9920,19
1,22398,15
1,14681,15
1,14679,15
1,11062,19
1,22402,15
1,14680,15
1,14678,15
1,22406,15
1,14681,15
1,14679,15
1,14680,15
1,22409,15
1,14681,15
1,14678,15
1,8042,359
1,14680,15
1,9951,19
1,14649,19
1,22413,15
1,14681,15
1,14679,15
1,22416,15
1,14680,15
1,14678,15
1,14681,15
1,22421,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22422,15
1,14680,15
1,22423,15
1,14681,15
1,14679,15
1,22426,15
1,14680,15
1,14681,15
1,14680,15
1,22427,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22428,15
1,14680,15
1,22429,15
1,8434,19
1,14681,15
1,9920,19
1,8448,19
1,8508,19
1,8531,19
1,8836,19
1,9041,19
1,9112,19
1,9232,19
1,9851,19
1,9879,19
1,9921,19
1,9932,19
1,9935,19
1,11159,19
1,22431,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22432,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,58270,341
1,22433,15
1,14680,15
1,14678,15
1,8044,359
1,8046,359
1,8053,359
1,8063,359
1,8073,359
1,22437,15
1,14681,15
1,14679,15
1,14680,15
0,10188,19
1,8584,19
1,22441,15
1,9920,19
1,14681,15
1,10188,19
1,14678,15
1,11337,19
1,14529,19
1,14680,15
1,22445,15
1,14681,15
1,14679,15
1,9272,19
1,22449,15
1,22452,15
1,14678,15
1,9920,19
1,9932,19
1,14680,15
1,22453,15
1,22456,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22457,15
1,14681,15
1,14678,15
1,9920,19
1,14680,15
1,22461,15
1,14681,15
1,14679,15
0,9503,19
1,22464,15
1,14680,15
1,14678,15
0,9601,19
1,22469,15
1,22471,15
1,14681,15
1,14679,15
1,22476,15
1,14680,15
1,9503,19
1,9600,19
1,11523,19
1,14681,15
1,22477,15
1,14680,15
1,14678,15
1,22481,15
1,14681,15
1,14679,15
1,22485,15
1,14680,15
1,14678,15
1,14681,15
1,22489,15
1,14680,15
1,14679,15
1,22493,15
1,14681,15
1,22494,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22495,15
1,14680,15
1,14678,15
1,22498,15
1,14681,15
1,22499,15
1,14680,15
1,14679,15
0,9186,19
1,8508,19
1,8531,19
1,22502,15
1,14681,15
1,9186,19
1,9196,19
1,9872,19
1,9920,19
1,14618,19
1,14622,19
1,14625,19
1,22503,15
1,14680,15
1,14678,15
1,22506,15
1,14681,15
1,14679,15
1,22510,15
1,14680,15
1,14678,15
1,9196,19
1,14681,15
0,9337,19
1,22514,15
1,14680,15
1,14679,15
1,22518,15
1,14681,15
1,14678,15
1,9337,19
1,14680,15
1,9920,19
1,22522,15
1,14681,15
1,14679,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22526,15
1,14680,15
1,14678,15
1,14681,15
1,22530,15
1,14680,15
1,14679,15
1,9920,19
1,22534,15
1,14681,15
1,14678,15
1,14680,15
0,9297,19
0,9385,19
1,22537,15
1,14681,15
1,14679,15
0,9353,19
0,9193,19
1,22541,15
1,14680,15
1,14678,15
1,22545,15
1,14681,15
1,8508,19
1,8531,19
1,9193,19
1,9297,19
1,9353,19
1,9385,19
1,9920,19
1,12184,19
1,14680,15
1,22546,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22547,15
1,14681,15
1,14679,15
1,22550,15
1,14680,15
1,22551,15
1,14681,15
1,14678,15
1,8069,359
1,9920,19
1,22554,15
1,14680,15
1,14679,15
0,8949,19
1,22557,15
1,14681,15
1,14678,15
0,13573,19
1,10647,19
1,22561,15
0,9506,19
1,22562,15
1,14680,15
1,14679,15
1,22565,15
1,14681,15
1,8627,19
1,8949,19
1,11031,19
1,11712,19
1,12478,19
1,12531,19
1,12561,19
1,13573,19
1,22566,15
1,14680,15
1,14678,15
1,22569,15
1,14681,15
1,14679,15
1,8071,359
1,22573,15
1,14680,15
1,14678,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,10905,19
1,22577,15
1,14681,15
1,14679,15
1,14680,15
1,9920,19
1,22581,15
1,14681,15
1,14678,15
1,22584,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22585,15
1,14680,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,9935,19
1,22589,15
1,14681,15
1,14678,15
1,9932,19
1,9232,19
1,9272,19
1,9920,19
1,8046,359
1,8434,19
1,58270,341
1,22593,15
1,8063,359
1,14680,15
1,14679,15
1,22596,15
1,14681,15
1,22597,15
1,14680,15
1,14678,15
0,9464,19
1,22600,15
1,14681,15
1,14679,15
1,14680,15
1,9464,19
1,9856,19
1,9920,19
1,22604,15
1,14681,15
1,14678,15
1,14680,15
1,22608,15
1,14681,15
1,14680,15
1,14681,15
1,22609,15
1,14680,15
1,14679,15
1,14681,15
1,22613,15
1,14680,15
1,14678,15
1,8508,19
1,8531,19
1,9920,19
1,22616,15
1,14681,15
1,14679,15
0,8647,19
0,14104,19
0,8664,19
0,9813,19
1,22619,15
1,14680,15
1,14678,15
1,14681,15
1,11768,19
1,22624,15
1,14680,15
1,14679,15
1,11200,19
1,11833,19
1,12339,19
1,14104,19
1,8647,19
1,8664,19
1,9813,19
0,8811,19
1,22628,15
1,14678,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22632,15
1,14681,15
1,14679,15
1,14680,15
1,9920,19
1,22636,15
1,14681,15
1,14678,15
1,14680,15
1,22639,15
1,14681,15
1,14679,15
1,22643,15
1,14680,15
1,14678,15
1,22646,15
1,9920,19
1,14681,15
1,22647,15
1,14680,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22651,15
1,14680,15
1,14678,15
1,14681,15
1,8531,19
1,8508,19
1,9920,19
1,22655,15
1,14680,15
1,14679,15
1,22658,15
1,14681,15
1,14678,15
0,14125,19
0,9669,19
0,14124,19
1,9914,19
1,22662,15
1,14680,15
0,13775,19
0,13776,19
0,9057,19
0,9085,19
1,22663,15
1,14681,15
1,14679,15
1,9057,19
1,9085,19
1,9669,19
1,10927,19
1,11772,19
1,12010,19
1,12317,19
1,12528,19
1,13775,19
1,14124,19
1,22667,15
1,14680,15
1,14678,15
1,22670,15
1,14681,15
1,14679,15
1,14680,15
1,22674,15
1,14681,15
1,14680,15
1,14681,15
1,22675,15
1,14680,15
1,14678,15
1,22678,15
1,14681,15
1,9920,19
1,22679,15
1,14680,15
1,14679,15
1,14681,15
1,22682,15
1,14678,15
1,22686,15
1,14680,15
1,14679,15
1,14681,15
1,9920,19
1,22689,15
1,14680,15
1,14678,15
1,22693,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22694,15
1,14680,15
1,14679,15
1,14681,15
0,10247,19
1,8531,19
1,8508,19
1,9920,19
1,22698,15
1,14680,15
1,14678,15
1,22701,15
1,14681,15
1,14680,15
0,9463,19
0,9485,19
0,13770,19
1,22702,15
1,14681,15
1,14679,15
1,14680,15
0,9082,19
1,12992,19
1,22706,15
1,14681,15
1,14680,15
1,14681,15
1,22707,15
1,14680,15
1,22708,15
1,14681,15
1,14678,15
1,8531,19
1,9082,19
1,9485,19
1,9871,19
1,10251,19
1,10343,19
1,10372,19
1,12302,19
1,12304,19
1,12437,19
1,13770,19
1,22711,15
1,14680,15
1,14679,15
1,14681,15
1,22715,15
1,14680,15
1,14681,15
1,14680,15
1,22716,15
1,14681,15
1,14678,15
1,14680,15
1,22719,15
1,14681,15
1,14679,15
1,9920,19
1,22723,15
1,14680,15
1,14678,15
1,14681,15
0,8621,19
1,22726,15
1,14680,15
1,14679,15
1,14681,15
1,22730,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22731,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22732,15
1,14680,15
1,22734,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22735,15
1,14681,15
1,22736,15
1,14680,15
1,14678,15
1,8621,19
1,9232,19
1,9851,19
1,22739,15
1,9920,19
1,9932,19
1,9935,19
1,14681,15
1,22740,15
1,14680,15
1,14679,15
1,14681,15
1,22744,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,58270,341
1,8434,19
1,8065,359
1,8041,359
1,8046,359
1,8063,359
1,22745,15
1,14680,15
1,14678,15
1,22748,15
1,14681,15
1,14680,15
1,8508,19
1,8531,19
1,9272,19
1,9920,19
1,9932,19
1,22749,15
1,14681,15
1,14679,15
1,22752,15
1,14680,15
1,14678,15
0,10180,19
1,22755,15
1,14681,15
1,14679,15
1,22759,15
1,14680,15
1,11662,19
1,22760,15
1,14681,15
1,14678,15
1,22764,15
1,14680,15
1,14679,15
1,22767,15
1,8531,19
1,14681,15
1,9914,19
1,9920,19
1,10180,19
1,12102,19
1,12304,19
1,12437,19
1,22768,15
1,14680,15
1,14678,15
1,14681,15
1,14680,15
1,22771,15
1,14681,15
1,14680,15
1,22772,15
1,14681,15
1,14679,15
1,14680,15
1,9920,19
1,22775,15
1,14681,15
1,14678,15
1,22779,15
1,14680,15
1,14679,15
1,14681,15
0,9229,19
1,22782,15
1,14680,15
1,14678,15
1,22786,15
1,14681,15
1,14679,15
1,9229,19
1,22789,15
1,9920,19
1,14680,15
1,22790,15
1,14681,15
1,14678,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22794,15
1,14681,15
1,14679,15
1,14680,15
1,8531,19
1,8508,19
1,9920,19
1,22798,15
1,14681,15
1,14678,15
0,8661,19
0,8659,19
1,22801,15
1,14680,15
1,14679,15
1,14681,15
1,8661,19
1,22805,15
1,14678,15
1,8659,19
1,11779,19
1,22809,15
1,14680,15
1,14679,15
1,22812,15
1,14678,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22816,15
1,14680,15
1,22817,15
1,14681,15
1,14679,15
1,9920,19
1,22820,15
1,14680,15
1,14678,15
1,8071,359
1,8070,359
1,22823,15
1,14681,15
1,14679,15
1,22826,15
1,14680,15
0,8758,19
0,9152,19
0,13748,19
1,22827,15
1,14681,15
1,14678,15
1,22831,15
1,14680,15
1,14679,15
1,22834,15
1,14681,15
1,22835,15
1,14680,15
1,14681,15
1,14680,15
1,8508,19
1,8531,19
1,8758,19
1,9152,19
1,9920,19
1,13748,19
1,14681,15
1,22836,15
1,14680,15
1,14678,15
1,14681,15
1,22839,15
1,14680,15
1,14679,15
1,22843,15
1,14681,15
1,14678,15
1,22846,15
1,14680,15
1,14679,15
1,22849,15
1,14681,15
1,22850,15
1,14680,15
1,14678,15
1,14681,15
1,14680,15
1,14681,15
1,22853,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22854,15
1,14680,15
1,14681,15
1,22855,15
1,14680,15
1,14679,15
1,22858,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,9232,19
1,9272,19
1,9920,19
1,9932,19
1,9935,19
1,14681,15
1,22859,15
1,14680,15
1,14678,15
1,8046,359
1,8434,19
1,58270,341
1,8063,359
1,22863,15
1,14681,15
1,14679,15
1,14680,15
1,22866,15
1,14681,15
1,14678,15
1,22870,15
1,14680,15
1,14679,15
1,14681,15
1,22873,15
1,14680,15
1,14678,15
1,22877,15
1,14681,15
1,14679,15
1,22880,15
1,14680,15
1,14678,15
1,22883,15
1,22887,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22888,15
1,14681,15
1,14678,15
1,8508,19
1,8531,19
1,9920,19
1,22892,15
1,14680,15
1,14679,15
1,14681,15
1,22895,15
1,14680,15
1,14678,15
1,22899,15
1,14681,15
1,14679,15
1,22902,15
1,14680,15
1,14678,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22906,15
1,22907,15
1,14681,15
1,14679,15
1,14680,15
1,9920,19
1,22910,15
1,14681,15
1,14678,15
1,22913,15
1,14680,15
1,22914,15
1,14681,15
1,14679,15
1,22917,15
1,14680,15
1,14678,15
1,14681,15
1,9920,19
1,11060,19
1,11213,19
1,12410,19
1,22921,15
1,22925,15
1,14679,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22926,15
1,14681,15
1,14678,15
1,14680,15
1,14639,19
1,8508,19
1,8531,19
1,9920,19
1,9951,19
1,22930,15
1,14681,15
1,14679,15
1,14680,15
1,22933,15
1,14681,15
1,14678,15
1,22937,15
1,14680,15
1,14679,15
1,22940,15
1,9920,19
1,22941,15
1,14681,15
1,14678,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,22944,15
1,14680,15
1,22945,15
1,14681,15
1,14679,15
1,14680,15
1,9920,19
1,22948,15
1,14681,15
1,14678,15
1,22951,15
1,14680,15
1,22952,15
1,14681,15
1,14679,15
1,22955,15
1,14680,15
1,14678,15
1,22958,15
1,14681,15
1,9920,19
1,22959,15
1,14680,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,8531,19
1,22963,15
1,14681,15
1,14678,15
1,14680,15
1,8508,19
1,9920,19
1,22967,15
1,14681,15
1,14679,15
1,8065,359
1,22971,15
1,14680,15
1,14678,15
1,14681,15
1,22974,15
1,14680,15
1,14679,15
1,14681,15
1,22977,15
1,14680,15
0,9214,19
1,22978,15
1,14681,15
1,14678,15
1,22982,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,8531,19
1,9871,19
1,9920,19
1,10372,19
1,12302,19
1,12340,19
1,12495,19
1,13775,19
1,22983,15
1,14680,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,22987,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,22988,15
1,14681,15
1,14678,15
1,22992,15
1,14680,15
1,14679,15
1,9871,19
1,9920,19
1,10372,19
1,22995,15
1,14681,15
1,14678,15
1,14680,15
1,22998,15
1,14681,15
1,14679,15
1,23002,15
1,14680,15
1,14678,15
1,23005,15
1,9920,19
1,12862,19
1,14681,15
1,23006,15
1,14680,15
1,14679,15
1,14681,15
1,14680,15
1,14681,15
1,14680,15
1,14681,15
1,23010,15
1,14680,15
1,14678,15
1,14681,15
1,8531,19
1,8508,19
1,9920,19
1,23014,15
1,14680,15
1,14679,15
1,23017,15
1,14681,15
1,23022,3
1,14681,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,23023,3
1,14680,3
1,14679,3
1,23027,3
1,14681,3
1,14680,3
1,14681,3
1,14680,3
1,8531,17
1,9920,17
1,14681,3
1,23028,3
1,14680,3
1,14678,3
1,14681,3
1,23032,3
1,14680,3
1,14679,3
1,23035,3
1,14681,3
1,14678,3
1,23039,3
1,14680,3
1,14679,3
1,14681,3
1,14680,3
1,23042,3
1,14681,3
1,23043,3
1,23046,3
1,14678,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,10343,17
1,23047,3
1,14680,3
1,14679,3
1,8531,17
1,23051,3
1,14681,3
1,8070,311
1,23052,3
1,14680,3
1,14678,3
1,14681,3
1,23055,3
1,14680,3
1,14681,3
1,14680,3
1,8508,17
1,8531,17
1,9871,17
1,9920,17
1,10372,17
1,12302,17
1,12304,17
1,12437,17
1,14681,3
1,23056,3
1,14680,3
1,14679,3
1,23059,3
1,14681,3
1,23060,3
1,14680,3
1,14678,3
1,23063,3
1,14681,3
1,14679,3
1,14680,3
0,10345,17
0,9387,17
0,13747,17
1,23066,3
1,14681,3
1,14678,3
1,23070,3
1,14680,3
1,14679,3
1,14681,3
1,23074,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,23075,3
1,14680,3
1,14678,3
1,9387,17
1,9920,17
1,10345,17
1,11025,17
1,13747,17
1,23078,3
1,14681,3
1,14679,3
1,14680,3
1,23082,3
1,14681,3
1,14678,3
1,23085,3
1,14680,3
1,14679,3
1,23089,3
1,14681,3
1,14678,3
1,23092,3
1,14680,3
1,14679,3
1,23095,3
1,14681,3
1,8531,17
1,23096,3
1,14680,3
1,14678,3
1,12304,17
1,12437,17
1,23099,3
1,14681,3
1,14679,3
1,23103,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,14680,3
1,23104,3
1,23105,3
1,14681,3
1,14678,3
1,14680,3
1,9920,17
1,8508,17
1,8531,17
1,23108,3
1,14681,3
1,14679,3
1,14680,3
1,23111,3
1,14681,3
1,14678,3
1,23115,3
1,14680,3
1,14679,3
1,23118,3
1,9920,17
1,14681,3
1,23119,3
1,14680,3
1,14678,3
1,14681,3
1,23122,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,23123,3
1,14680,3
1,14679,3
1,23126,3
1,14681,3
1,9920,17
1,23127,3
1,14680,3
1,14678,3
1,8041,311
1,23130,3
1,14681,3
1,14679,3
1,14680,3
0,9263,17
1,23133,3
1,14681,3
1,14678,3
0,13779,17
1,23137,3
1,14680,3
1,14679,3
1,9263,17
1,9878,17
1,14681,3
1,9920,17
1,23141,3
1,14680,3
1,14678,3
1,14681,3
1,23145,3
1,14680,3
1,14681,3
1,14680,3
1,23146,3
1,14681,3
1,14679,3
1,23149,3
1,14680,3
1,14678,3
1,14681,3
1,8531,17
1,8508,17
1,9920,17
1,23153,3
1,14680,3
1,14679,3
1,14681,3
1,23156,3
1,14680,3
1,14678,3
1,23160,3
1,14681,3
1,14679,3
1,23163,3
1,9920,17
1,23164,3
1,14680,3
1,14678,3
1,14681,3
1,14680,3
1,14681,3
1,14680,3
1,23167,3
1,14681,3
1,23168,3
1,14680,3
1,14679,3
1,14681,3
1,9920,17
1,23171,3
1,14680,3
1,14678,3
1,23174,3
1,14681,3
1,23175,3
1,14680,3
1,14679,3
1,23178,3
1,14681,3
1,14678,3
1,23181,3
1,9920,17
1,14680,3
1,23182,3
1,14681,3
1,14679,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,23186,3
1,23187,3
1,14680,3
1,14678,3
1,14681,3
1,8531,17
1,8508,17
1,9920,17
1,23190,3
1,14680,3
1,14679,3
1,14681,3
1,23193,3
1,14680,3
1,14678,3
1,23197,3
1,14681,3
1,14679,3
1,23200,3
1,14680,3
1,14678,3
1,14681,3
1,23204,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,23205,3
1,14680,3
1,14679,3
1,23208,3
1,9920,17
1,23209,3
1,14681,3
1,14678,3
1,14680,3
1,23212,3
1,14681,3
1,14679,3
1,23215,3
1,14680,3
1,14678,3
1,14681,3
1,9920,17
1,23219,3
1,14680,3
1,14679,3
1,14681,3
1,23223,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,23224,3
1,14680,3
1,14678,3
1,14681,3
1,8531,17
1,8508,17
1,9920,17
1,23227,3
1,14680,3
1,14679,3
0,8855,17
0,8854,17
0,8862,17
0,8865,17
0,13878,17
1,23230,3
1,14681,3
1,23232,3
1,14680,3
1,14678,3
1,8855,17
1,23235,3
1,14681,3
1,14679,3
1,8854,17
1,8862,17
1,8865,17
1,10955,17
1,12534,17
1,12536,17
1,12566,17
1,13878,17
1,23239,3
1,14680,3
1,14678,3
1,23242,3
1,14681,3
1,14679,3
1,14680,3
1,14681,3
1,14680,3
1,23246,3
1,14681,3
1,14680,3
0,8802,17
0,8477,17
0,46787,354
0,99523,457
0,99515,457
0,99423,457
0,99434,457
0,99523,457
0,46791,354
0,9165,17
0,9055,17
0,9276,17
0,9294,17
0,9366,17
0,9041,17
0,8706,17
0,9067,17
1,23247,3
1,14681,3
1,23248,3
1,14680,3
1,14678,3
1,14681,3
1,14680,3
1,14681,3
1,14680,3
1,8457,17
1,8477,17
1,9055,17
1,9165,17
1,9276,17
1,9294,17
1,9366,17
1,9856,17
1,9920,17
1,14556,17
1,14642,17
1,23252,3
1,14681,3
1,23253,3
1,14680,3
1,14679,3
1,8434,17
1,23256,3
1,14681,3
1,14678,3
1,14680,3
1,23259,3
1,14681,3
1,14679,3
1,23263,3
1,14680,3
1,14678,3
1,23266,3
1,9920,17
1,14681,3
1,23267,3
1,14679,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,14680,3
1,23271,3
1,14681,3
1,14678,3
1,14680,3
1,8041,311
1,8531,17
1,8508,17
1,9920,17
1,23275,3
1,14681,3
1,14679,3
0,8665,17
1,14680,3
1,23278,3
1,14681,3
1,14678,3
0,9432,17
0,9638,17
1,8665,17
1,23282,3
1,14680,3
1,14679,3
1,23286,3
1,14681,3
1,14678,3
1,14680,3
1,14681,3
1,14680,3
1,14681,3
1,9432,17
1,9550,17
1,9638,17
1,9920,17
1,11014,17
1,23290,3
1,23291,3
1,14680,3
1,14679,3
1,14681,3
1,23294,3
1,14680,3
1,14678,3
1,23298,3
1,14681,3
1,14679,3
1,23301,3
1,14680,3
1,14678,3
1,14681,3
1,23304,3
1,14680,3
1,14679,3
1,14681,3
1,23308,3
1,14680,3
1,14678,3
1,23311,3
1,14681,3
1,14679,3
1,23314,3
1,14680,3
1,14678,3
1,14681,3
1,14680,3
1,14681,3
1,23319,3
1,14680,3
1,23320,3
1,14681,3
1,14679,3
1,8508,17
1,8531,17
1,9920,17
1,23323,3
1,14680,3
1,14678,3
1,14681,3
1,23326,3
1,14680,3
1,14679,3
1,23330,3
1,14681,3
1,14678,3
1,23333,3
1,9920,17
1,14680,3
1,23334,3
1,14681,3
1,14679,3
1,14680,3
